"","County","County.Code","Administered_Dose1_18_to_65","Series_Complete_18_to_65","Month.Code","Deaths","Month","Year","CTYNAME","STNAME","AGE18TO65","covid_deaths","covid_cases"
"2866","Knox County, TN","47093",0,0,"2020/10",29,"10","2020","Knox County","Tennessee",301681,105,13802
"2867","Knox County, TN","47093",0,0,"2020/11",27,"11","2020","Knox County","Tennessee",301681,167,19579
"2868","Knox County, TN","47093",8378,122,"2020/12",29,"12","2020","Knox County","Tennessee",301681,324,33663
"2869","Knox County, TN","47093",18028,10649,"2021/01",21,"01","2021","Knox County","Tennessee",305595,494,42777
"2870","Knox County, TN","47093",28139,18315,"2021/02",21,"02","2021","Knox County","Tennessee",305595,581,46892
"2871","Knox County, TN","47093",74410,33411,"2021/03",33,"03","2021","Knox County","Tennessee",305595,614,49454
"2872","Knox County, TN","47093",120113,89383,"2021/04",25,"04","2021","Knox County","Tennessee",305595,633,51573
"2873","Knox County, TN","47093",137677,126266,"2021/05",29,"05","2021","Knox County","Tennessee",305595,639,52029
"2874","Knox County, TN","47093",144567,137899,"2021/06",17,"06","2021","Knox County","Tennessee",305595,649,52139
"2875","Knox County, TN","47093",163226,147037,"2021/07",34,"07","2021","Knox County","Tennessee",305595,656,53338
"2876","Knox County, TN","47093",177400,155674,"2021/08",25,"08","2021","Knox County","Tennessee",305595,707,61842
"2877","Knox County, TN","47093",187735,166656,"2021/09",26,"09","2021","Knox County","Tennessee",305595,852,74809
"2878","Knox County, TN","47093",193627,173297,"2021/10",39,"10","2021","Knox County","Tennessee",305595,926,78694
"2879","Knox County, TN","47093",199545,179789,"2021/11",26,"11","2021","Knox County","Tennessee",305595,951,80929
"2880","Knox County, TN","47093",205196,183584,"2021/12",31,"12","2021","Knox County","Tennessee",305595,1065,85554
"2881","Lake County, IL","17097",0,0,"2018/01",20,"01","2018","Lake County","Illinois",431003,0,0
"2882","Lake County, IL","17097",0,0,"2018/02",18,"02","2018","Lake County","Illinois",431003,0,0
"2883","Lake County, IL","17097",0,0,"2018/03",16,"03","2018","Lake County","Illinois",431003,0,0
"2884","Lake County, IL","17097",0,0,"2018/04",22,"04","2018","Lake County","Illinois",431003,0,0
"2885","Lake County, IL","17097",0,0,"2018/05",27,"05","2018","Lake County","Illinois",431003,0,0
"2886","Lake County, IL","17097",0,0,"2018/06",18,"06","2018","Lake County","Illinois",431003,0,0
"2887","Lake County, IL","17097",0,0,"2018/07",19,"07","2018","Lake County","Illinois",431003,0,0
"2888","Lake County, IL","17097",0,0,"2018/08",15,"08","2018","Lake County","Illinois",431003,0,0
"2889","Lake County, IL","17097",0,0,"2018/09",19,"09","2018","Lake County","Illinois",431003,0,0
"2890","Lake County, IL","17097",0,0,"2018/10",21,"10","2018","Lake County","Illinois",431003,0,0
"2891","Lake County, IL","17097",0,0,"2018/11",12,"11","2018","Lake County","Illinois",431003,0,0
"2892","Lake County, IL","17097",0,0,"2018/12",18,"12","2018","Lake County","Illinois",431003,0,0
"2893","Lake County, IL","17097",0,0,"2019/01",17,"01","2019","Lake County","Illinois",427168,0,0
"2894","Lake County, IL","17097",0,0,"2019/02",20,"02","2019","Lake County","Illinois",427168,0,0
"2895","Lake County, IL","17097",0,0,"2019/03",27,"03","2019","Lake County","Illinois",427168,0,0
"2896","Lake County, IL","17097",0,0,"2019/04",13,"04","2019","Lake County","Illinois",427168,0,0
"2897","Lake County, IL","17097",0,0,"2019/05",15,"05","2019","Lake County","Illinois",427168,0,0
"2898","Lake County, IL","17097",0,0,"2019/06",20,"06","2019","Lake County","Illinois",427168,0,0
"2899","Lake County, IL","17097",0,0,"2019/07",15,"07","2019","Lake County","Illinois",427168,0,0
"2900","Lake County, IL","17097",0,0,"2019/08",19,"08","2019","Lake County","Illinois",427168,0,0
"2901","Lake County, IL","17097",0,0,"2019/09",15,"09","2019","Lake County","Illinois",427168,0,0
"2902","Lake County, IL","17097",0,0,"2019/10",19,"10","2019","Lake County","Illinois",427168,0,0
"2903","Lake County, IL","17097",0,0,"2019/11",22,"11","2019","Lake County","Illinois",427168,0,0
"2904","Lake County, IL","17097",0,0,"2019/12",18,"12","2019","Lake County","Illinois",427168,0,0
"2905","Lake County, IL","17097",0,0,"2020/01",32,"01","2020","Lake County","Illinois",436222,0,0
"2906","Lake County, IL","17097",0,0,"2020/02",22,"02","2020","Lake County","Illinois",436222,0,0
"2907","Lake County, IL","17097",0,0,"2020/03",19,"03","2020","Lake County","Illinois",436222,7,389
"2908","Lake County, IL","17097",0,0,"2020/04",25,"04","2020","Lake County","Illinois",436222,138,3509
"2909","Lake County, IL","17097",0,0,"2020/05",20,"05","2020","Lake County","Illinois",436222,291,8373
"2910","Lake County, IL","17097",0,0,"2020/06",24,"06","2020","Lake County","Illinois",436222,416,9719
"2911","Lake County, IL","17097",0,0,"2020/07",15,"07","2020","Lake County","Illinois",436222,440,11855
"2912","Lake County, IL","17097",0,0,"2020/08",22,"08","2020","Lake County","Illinois",436222,466,14605
"2913","Lake County, IL","17097",0,0,"2020/09",22,"09","2020","Lake County","Illinois",436222,488,17171
"2914","Lake County, IL","17097",0,0,"2020/10",29,"10","2020","Lake County","Illinois",436222,518,21819
"2915","Lake County, IL","17097",0,0,"2020/11",19,"11","2020","Lake County","Illinois",436222,634,37596
"2916","Lake County, IL","17097",0,0,"2020/12",17,"12","2020","Lake County","Illinois",436222,818,48300
"2917","Lake County, IL","17097",24062,8527,"2021/01",24,"01","2021","Lake County","Illinois",434709,941,55958
"2918","Lake County, IL","17097",57776,24844,"2021/02",20,"02","2021","Lake County","Illinois",434709,992,59517
"2919","Lake County, IL","17097",131641,61552,"2021/03",18,"03","2021","Lake County","Illinois",434709,1023,62242
"2920","Lake County, IL","17097",234270,136506,"2021/04",19,"04","2021","Lake County","Illinois",434709,1043,65949
"2921","Lake County, IL","17097",287452,210763,"2021/05",21,"05","2021","Lake County","Illinois",434709,1076,68071
"2922","Lake County, IL","17097",315920,244224,"2021/06",17,"06","2021","Lake County","Illinois",434709,1093,68451
"2923","Lake County, IL","17097",332053,259329,"2021/07",26,"07","2021","Lake County","Illinois",434709,1099,69363
"2924","Lake County, IL","17097",355061,276931,"2021/08",24,"08","2021","Lake County","Illinois",434709,1110,73680
"2925","Lake County, IL","17097",370163,289632,"2021/09",21,"09","2021","Lake County","Illinois",434709,1137,78007
"2926","Lake County, IL","17097",365223,333548,"2021/10",28,"10","2021","Lake County","Illinois",434709,1163,81085
"2927","Lake County, IL","17097",383741,343838,"2021/11",21,"11","2021","Lake County","Illinois",434709,1182,86885
"2928","Lake County, IL","17097",402550,351791,"2021/12",24,"12","2021","Lake County","Illinois",434709,1218,101282
"2929","Lake County, IN","18089",0,0,"2018/01",28,"01","2018","Lake County","Indiana",291158,0,0
"2930","Lake County, IN","18089",0,0,"2018/02",30,"02","2018","Lake County","Indiana",291158,0,0
"2931","Lake County, IN","18089",0,0,"2018/03",38,"03","2018","Lake County","Indiana",291158,0,0
"2932","Lake County, IN","18089",0,0,"2018/04",29,"04","2018","Lake County","Indiana",291158,0,0
"2933","Lake County, IN","18089",0,0,"2018/05",31,"05","2018","Lake County","Indiana",291158,0,0
"2934","Lake County, IN","18089",0,0,"2018/06",24,"06","2018","Lake County","Indiana",291158,0,0
"2935","Lake County, IN","18089",0,0,"2018/07",31,"07","2018","Lake County","Indiana",291158,0,0
"2936","Lake County, IN","18089",0,0,"2018/08",30,"08","2018","Lake County","Indiana",291158,0,0
"2937","Lake County, IN","18089",0,0,"2018/09",31,"09","2018","Lake County","Indiana",291158,0,0
"2938","Lake County, IN","18089",0,0,"2018/10",25,"10","2018","Lake County","Indiana",291158,0,0
"2939","Lake County, IN","18089",0,0,"2018/11",27,"11","2018","Lake County","Indiana",291158,0,0
"2940","Lake County, IN","18089",0,0,"2018/12",28,"12","2018","Lake County","Indiana",291158,0,0
"2941","Lake County, IN","18089",0,0,"2019/01",33,"01","2019","Lake County","Indiana",290670,0,0
"2942","Lake County, IN","18089",0,0,"2019/02",42,"02","2019","Lake County","Indiana",290670,0,0
"2943","Lake County, IN","18089",0,0,"2019/03",32,"03","2019","Lake County","Indiana",290670,0,0
"2944","Lake County, IN","18089",0,0,"2019/04",30,"04","2019","Lake County","Indiana",290670,0,0
"2945","Lake County, IN","18089",0,0,"2019/05",39,"05","2019","Lake County","Indiana",290670,0,0
"2946","Lake County, IN","18089",0,0,"2019/06",37,"06","2019","Lake County","Indiana",290670,0,0
"2947","Lake County, IN","18089",0,0,"2019/07",26,"07","2019","Lake County","Indiana",290670,0,0
"2948","Lake County, IN","18089",0,0,"2019/08",24,"08","2019","Lake County","Indiana",290670,0,0
"2949","Lake County, IN","18089",0,0,"2019/09",35,"09","2019","Lake County","Indiana",290670,0,0
"2950","Lake County, IN","18089",0,0,"2019/10",24,"10","2019","Lake County","Indiana",290670,0,0
"2951","Lake County, IN","18089",0,0,"2019/11",34,"11","2019","Lake County","Indiana",290670,0,0
"2952","Lake County, IN","18089",0,0,"2019/12",28,"12","2019","Lake County","Indiana",290670,0,0
"2953","Lake County, IN","18089",0,0,"2020/01",44,"01","2020","Lake County","Indiana",297232,0,0
"2954","Lake County, IN","18089",0,0,"2020/02",43,"02","2020","Lake County","Indiana",297232,0,0
"2955","Lake County, IN","18089",0,0,"2020/03",34,"03","2020","Lake County","Indiana",297232,6,147
"2956","Lake County, IN","18089",0,0,"2020/04",35,"04","2020","Lake County","Indiana",297232,90,1866
"2957","Lake County, IN","18089",0,0,"2020/05",54,"05","2020","Lake County","Indiana",297232,204,3650
"2958","Lake County, IN","18089",0,0,"2020/06",37,"06","2020","Lake County","Indiana",297232,255,4884
"2959","Lake County, IN","18089",0,0,"2020/07",44,"07","2020","Lake County","Indiana",297232,283,6977
"2960","Lake County, IN","18089",0,0,"2020/08",45,"08","2020","Lake County","Indiana",297232,314,9203
"2961","Lake County, IN","18089",0,0,"2020/09",28,"09","2020","Lake County","Indiana",297232,343,10834
"2962","Lake County, IN","18089",0,0,"2020/10",34,"10","2020","Lake County","Indiana",297232,393,15786
"2963","Lake County, IN","18089",0,0,"2020/11",42,"11","2020","Lake County","Indiana",297232,488,29244
"2964","Lake County, IN","18089",0,0,"2020/12",23,"12","2020","Lake County","Indiana",297232,632,39901
"2965","Lake County, IN","18089",14428,7778,"2021/01",32,"01","2021","Lake County","Indiana",296326,727,46513
"2966","Lake County, IN","18089",24526,15952,"2021/02",28,"02","2021","Lake County","Indiana",296326,911,48464
"2967","Lake County, IN","18089",59559,28883,"2021/03",31,"03","2021","Lake County","Indiana",296326,957,50057
"2968","Lake County, IN","18089",106116,65522,"2021/04",27,"04","2021","Lake County","Indiana",296326,996,52911
"2969","Lake County, IN","18089",129521,114399,"2021/05",33,"05","2021","Lake County","Indiana",296326,1038,55046
"2970","Lake County, IN","18089",138213,132157,"2021/06",31,"06","2021","Lake County","Indiana",296326,1057,56175
"2971","Lake County, IN","18089",154610,141276,"2021/07",29,"07","2021","Lake County","Indiana",296326,1072,57144
"2972","Lake County, IN","18089",164968,149014,"2021/08",36,"08","2021","Lake County","Indiana",296326,1100,60090
"2973","Lake County, IN","18089",172488,156120,"2021/09",28,"09","2021","Lake County","Indiana",296326,1159,64355
"2974","Lake County, IN","18089",177580,162121,"2021/10",32,"10","2021","Lake County","Indiana",296326,1225,67118
"2975","Lake County, IN","18089",182483,164992,"2021/11",43,"11","2021","Lake County","Indiana",296326,1288,71598
"2976","Lake County, IN","18089",189807,168286,"2021/12",36,"12","2021","Lake County","Indiana",296326,1406,84637
"2977","Lee County, FL","12071",0,0,"2018/01",32,"01","2018","Lee County","Florida",405686,0,0
"2978","Lee County, FL","12071",0,0,"2018/02",28,"02","2018","Lee County","Florida",405686,0,0
"2979","Lee County, FL","12071",0,0,"2018/03",23,"03","2018","Lee County","Florida",405686,0,0
"2980","Lee County, FL","12071",0,0,"2018/04",28,"04","2018","Lee County","Florida",405686,0,0
"2981","Lee County, FL","12071",0,0,"2018/05",23,"05","2018","Lee County","Florida",405686,0,0
"2982","Lee County, FL","12071",0,0,"2018/06",34,"06","2018","Lee County","Florida",405686,0,0
"2983","Lee County, FL","12071",0,0,"2018/07",41,"07","2018","Lee County","Florida",405686,0,0
"2984","Lee County, FL","12071",0,0,"2018/08",23,"08","2018","Lee County","Florida",405686,0,0
"2985","Lee County, FL","12071",0,0,"2018/09",23,"09","2018","Lee County","Florida",405686,0,0
"2986","Lee County, FL","12071",0,0,"2018/10",29,"10","2018","Lee County","Florida",405686,0,0
"2987","Lee County, FL","12071",0,0,"2018/11",36,"11","2018","Lee County","Florida",405686,0,0
"2988","Lee County, FL","12071",0,0,"2018/12",33,"12","2018","Lee County","Florida",405686,0,0
"2989","Lee County, FL","12071",0,0,"2019/01",22,"01","2019","Lee County","Florida",412436,0,0
"2990","Lee County, FL","12071",0,0,"2019/02",22,"02","2019","Lee County","Florida",412436,0,0
"2991","Lee County, FL","12071",0,0,"2019/03",29,"03","2019","Lee County","Florida",412436,0,0
"2992","Lee County, FL","12071",0,0,"2019/04",33,"04","2019","Lee County","Florida",412436,0,0
"2993","Lee County, FL","12071",0,0,"2019/05",22,"05","2019","Lee County","Florida",412436,0,0
"2994","Lee County, FL","12071",0,0,"2019/06",34,"06","2019","Lee County","Florida",412436,0,0
"2995","Lee County, FL","12071",0,0,"2019/07",22,"07","2019","Lee County","Florida",412436,0,0
"2996","Lee County, FL","12071",0,0,"2019/08",36,"08","2019","Lee County","Florida",412436,0,0
"2997","Lee County, FL","12071",0,0,"2019/09",25,"09","2019","Lee County","Florida",412436,0,0
"2998","Lee County, FL","12071",0,0,"2019/10",25,"10","2019","Lee County","Florida",412436,0,0
"2999","Lee County, FL","12071",0,0,"2019/11",35,"11","2019","Lee County","Florida",412436,0,0
"3000","Lee County, FL","12071",0,0,"2019/12",39,"12","2019","Lee County","Florida",412436,0,0
"3001","Lee County, FL","12071",0,0,"2020/01",32,"01","2020","Lee County","Florida",410963,0,0
"3002","Lee County, FL","12071",0,0,"2020/02",28,"02","2020","Lee County","Florida",410963,0,0
"3003","Lee County, FL","12071",0,0,"2020/03",34,"03","2020","Lee County","Florida",410963,8,206
"3004","Lee County, FL","12071",0,0,"2020/04",31,"04","2020","Lee County","Florida",410963,43,1020
"3005","Lee County, FL","12071",0,0,"2020/05",33,"05","2020","Lee County","Florida",410963,105,1907
"3006","Lee County, FL","12071",0,0,"2020/06",35,"06","2020","Lee County","Florida",410963,158,5587
"3007","Lee County, FL","12071",0,0,"2020/07",37,"07","2020","Lee County","Florida",410963,295,15415
"3008","Lee County, FL","12071",0,0,"2020/08",34,"08","2020","Lee County","Florida",410963,423,18672
"3009","Lee County, FL","12071",0,0,"2020/09",33,"09","2020","Lee County","Florida",410963,468,20515
"3010","Lee County, FL","12071",0,0,"2020/10",34,"10","2020","Lee County","Florida",410963,518,23588
"3011","Lee County, FL","12071",0,0,"2020/11",31,"11","2020","Lee County","Florida",410963,584,30112
"3012","Lee County, FL","12071",3424,21,"2020/12",29,"12","2020","Lee County","Florida",410963,672,40634
"3013","Lee County, FL","12071",13303,6378,"2021/01",42,"01","2021","Lee County","Florida",422952,794,52652
"3014","Lee County, FL","12071",20621,12231,"2021/02",28,"02","2021","Lee County","Florida",422952,872,57736
"3015","Lee County, FL","12071",62792,23742,"2021/03",36,"03","2021","Lee County","Florida",422952,915,62712
"3016","Lee County, FL","12071",140889,75242,"2021/04",31,"04","2021","Lee County","Florida",422952,959,69445
"3017","Lee County, FL","12071",173539,137969,"2021/05",28,"05","2021","Lee County","Florida",422952,1004,73461
"3018","Lee County, FL","12071",190948,162044,"2021/06",33,"06","2021","Lee County","Florida",422952,1009,72609
"3019","Lee County, FL","12071",207460,173030,"2021/07",42,"07","2021","Lee County","Florida",422952,1009,79160
"3020","Lee County, FL","12071",238413,191708,"2021/08",34,"08","2021","Lee County","Florida",422952,1009,103302
"3021","Lee County, FL","12071",253016,214303,"2021/09",38,"09","2021","Lee County","Florida",422952,1613,121291
"3022","Lee County, FL","12071",260592,225434,"2021/10",43,"10","2021","Lee County","Florida",422952,1812,124961
"3023","Lee County, FL","12071",268230,231263,"2021/11",24,"11","2021","Lee County","Florida",422952,1840,126166
"3024","Lee County, FL","12071",279681,237732,"2021/12",41,"12","2021","Lee County","Florida",422952,1857,135363
"3025","Lucas County, OH","39095",0,0,"2018/01",33,"01","2018","Lucas County","Ohio",261069,0,0
"3026","Lucas County, OH","39095",0,0,"2018/02",28,"02","2018","Lucas County","Ohio",261069,0,0
"3027","Lucas County, OH","39095",0,0,"2018/03",28,"03","2018","Lucas County","Ohio",261069,0,0
"3028","Lucas County, OH","39095",0,0,"2018/04",24,"04","2018","Lucas County","Ohio",261069,0,0
"3029","Lucas County, OH","39095",0,0,"2018/05",28,"05","2018","Lucas County","Ohio",261069,0,0
"3030","Lucas County, OH","39095",0,0,"2018/06",33,"06","2018","Lucas County","Ohio",261069,0,0
"3031","Lucas County, OH","39095",0,0,"2018/07",43,"07","2018","Lucas County","Ohio",261069,0,0
"3032","Lucas County, OH","39095",0,0,"2018/08",35,"08","2018","Lucas County","Ohio",261069,0,0
"3033","Lucas County, OH","39095",0,0,"2018/09",40,"09","2018","Lucas County","Ohio",261069,0,0
"3034","Lucas County, OH","39095",0,0,"2018/10",34,"10","2018","Lucas County","Ohio",261069,0,0
"3035","Lucas County, OH","39095",0,0,"2018/11",31,"11","2018","Lucas County","Ohio",261069,0,0
"3036","Lucas County, OH","39095",0,0,"2018/12",39,"12","2018","Lucas County","Ohio",261069,0,0
"3037","Lucas County, OH","39095",0,0,"2019/01",33,"01","2019","Lucas County","Ohio",258499,0,0
"3038","Lucas County, OH","39095",0,0,"2019/02",25,"02","2019","Lucas County","Ohio",258499,0,0
"3039","Lucas County, OH","39095",0,0,"2019/03",31,"03","2019","Lucas County","Ohio",258499,0,0
"3040","Lucas County, OH","39095",0,0,"2019/04",30,"04","2019","Lucas County","Ohio",258499,0,0
"3041","Lucas County, OH","39095",0,0,"2019/05",23,"05","2019","Lucas County","Ohio",258499,0,0
"3042","Lucas County, OH","39095",0,0,"2019/06",34,"06","2019","Lucas County","Ohio",258499,0,0
"3043","Lucas County, OH","39095",0,0,"2019/07",37,"07","2019","Lucas County","Ohio",258499,0,0
"3044","Lucas County, OH","39095",0,0,"2019/08",25,"08","2019","Lucas County","Ohio",258499,0,0
"3045","Lucas County, OH","39095",0,0,"2019/09",26,"09","2019","Lucas County","Ohio",258499,0,0
"3046","Lucas County, OH","39095",0,0,"2019/10",24,"10","2019","Lucas County","Ohio",258499,0,0
"3047","Lucas County, OH","39095",0,0,"2019/11",20,"11","2019","Lucas County","Ohio",258499,0,0
"3048","Lucas County, OH","39095",0,0,"2019/12",28,"12","2019","Lucas County","Ohio",258499,0,0
"3049","Lucas County, OH","39095",0,0,"2020/01",27,"01","2020","Lucas County","Ohio",258970,0,0
"3050","Lucas County, OH","39095",0,0,"2020/02",26,"02","2020","Lucas County","Ohio",258970,0,0
"3051","Lucas County, OH","39095",0,0,"2020/03",35,"03","2020","Lucas County","Ohio",258970,3,133
"3052","Lucas County, OH","39095",0,0,"2020/04",33,"04","2020","Lucas County","Ohio",258970,117,1251
"3053","Lucas County, OH","39095",0,0,"2020/05",22,"05","2020","Lucas County","Ohio",258970,242,2267
"3054","Lucas County, OH","39095",0,0,"2020/06",29,"06","2020","Lucas County","Ohio",258970,301,2600
"3055","Lucas County, OH","39095",0,0,"2020/07",21,"07","2020","Lucas County","Ohio",258970,314,4658
"3056","Lucas County, OH","39095",0,0,"2020/08",35,"08","2020","Lucas County","Ohio",258970,342,6418
"3057","Lucas County, OH","39095",0,0,"2020/09",31,"09","2020","Lucas County","Ohio",258970,364,7401
"3058","Lucas County, OH","39095",0,0,"2020/10",23,"10","2020","Lucas County","Ohio",258970,378,8990
"3059","Lucas County, OH","39095",0,0,"2020/11",32,"11","2020","Lucas County","Ohio",258970,426,16137
"3060","Lucas County, OH","39095",0,0,"2020/12",40,"12","2020","Lucas County","Ohio",258970,541,25805
"3061","Lucas County, OH","39095",11129,3035,"2021/01",32,"01","2021","Lucas County","Ohio",256854,669,32637
"3062","Lucas County, OH","39095",20639,12053,"2021/02",28,"02","2021","Lucas County","Ohio",256854,765,35217
"3063","Lucas County, OH","39095",49164,25243,"2021/03",29,"03","2021","Lucas County","Ohio",256854,752,37894
"3064","Lucas County, OH","39095",80842,69901,"2021/04",30,"04","2021","Lucas County","Ohio",256854,781,41471
"3065","Lucas County, OH","39095",93402,90487,"2021/05",31,"05","2021","Lucas County","Ohio",256854,804,43098
"3066","Lucas County, OH","39095",0,100556,"2021/06",32,"06","2021","Lucas County","Ohio",256854,827,43446
"3067","Lucas County, OH","39095",0,105724,"2021/07",26,"07","2021","Lucas County","Ohio",256854,834,43887
"3068","Lucas County, OH","39095",110355,110776,"2021/08",33,"08","2021","Lucas County","Ohio",256854,844,46487
"3069","Lucas County, OH","39095",150025,140089,"2021/09",23,"09","2021","Lucas County","Ohio",256854,872,52586
"3070","Lucas County, OH","39095",156722,146402,"2021/10",31,"10","2021","Lucas County","Ohio",256854,936,57283
"3071","Lucas County, OH","39095",160787,149562,"2021/11",36,"11","2021","Lucas County","Ohio",256854,1020,62024
"3072","Lucas County, OH","39095",166453,153849,"2021/12",29,"12","2021","Lucas County","Ohio",256854,1087,71957
"3073","Macomb County, MI","26099",0,0,"2018/01",53,"01","2018","Macomb County","Michigan",541341,0,0
"3074","Macomb County, MI","26099",0,0,"2018/02",44,"02","2018","Macomb County","Michigan",541341,0,0
"3075","Macomb County, MI","26099",0,0,"2018/03",50,"03","2018","Macomb County","Michigan",541341,0,0
"3076","Macomb County, MI","26099",0,0,"2018/04",47,"04","2018","Macomb County","Michigan",541341,0,0
"3077","Macomb County, MI","26099",0,0,"2018/05",23,"05","2018","Macomb County","Michigan",541341,0,0
"3078","Macomb County, MI","26099",0,0,"2018/06",36,"06","2018","Macomb County","Michigan",541341,0,0
"3079","Macomb County, MI","26099",0,0,"2018/07",32,"07","2018","Macomb County","Michigan",541341,0,0
"3080","Macomb County, MI","26099",0,0,"2018/08",37,"08","2018","Macomb County","Michigan",541341,0,0
"3081","Macomb County, MI","26099",0,0,"2018/09",43,"09","2018","Macomb County","Michigan",541341,0,0
"3082","Macomb County, MI","26099",0,0,"2018/10",59,"10","2018","Macomb County","Michigan",541341,0,0
"3083","Macomb County, MI","26099",0,0,"2018/11",33,"11","2018","Macomb County","Michigan",541341,0,0
"3084","Macomb County, MI","26099",0,0,"2018/12",32,"12","2018","Macomb County","Michigan",541341,0,0
"3085","Macomb County, MI","26099",0,0,"2019/01",41,"01","2019","Macomb County","Michigan",539903,0,0
"3086","Macomb County, MI","26099",0,0,"2019/02",48,"02","2019","Macomb County","Michigan",539903,0,0
"3087","Macomb County, MI","26099",0,0,"2019/03",46,"03","2019","Macomb County","Michigan",539903,0,0
"3088","Macomb County, MI","26099",0,0,"2019/04",41,"04","2019","Macomb County","Michigan",539903,0,0
"3089","Macomb County, MI","26099",0,0,"2019/05",32,"05","2019","Macomb County","Michigan",539903,0,0
"3090","Macomb County, MI","26099",0,0,"2019/06",35,"06","2019","Macomb County","Michigan",539903,0,0
"3091","Macomb County, MI","26099",0,0,"2019/07",42,"07","2019","Macomb County","Michigan",539903,0,0
"3092","Macomb County, MI","26099",0,0,"2019/08",31,"08","2019","Macomb County","Michigan",539903,0,0
"3093","Macomb County, MI","26099",0,0,"2019/09",45,"09","2019","Macomb County","Michigan",539903,0,0
"3094","Macomb County, MI","26099",0,0,"2019/10",43,"10","2019","Macomb County","Michigan",539903,0,0
"3095","Macomb County, MI","26099",0,0,"2019/11",36,"11","2019","Macomb County","Michigan",539903,0,0
"3096","Macomb County, MI","26099",0,0,"2019/12",33,"12","2019","Macomb County","Michigan",539903,0,0
"3097","Macomb County, MI","26099",0,0,"2020/01",36,"01","2020","Macomb County","Michigan",542131,0,0
"3098","Macomb County, MI","26099",0,0,"2020/02",37,"02","2020","Macomb County","Michigan",542131,0,0
"3099","Macomb County, MI","26099",0,0,"2020/03",47,"03","2020","Macomb County","Michigan",542131,38,853
"3100","Macomb County, MI","26099",0,0,"2020/04",62,"04","2020","Macomb County","Michigan",542131,608,5606
"3101","Macomb County, MI","26099",0,0,"2020/05",32,"05","2020","Macomb County","Michigan",542131,815,6848
"3102","Macomb County, MI","26099",0,0,"2020/06",46,"06","2020","Macomb County","Michigan",542131,921,7599
"3103","Macomb County, MI","26099",0,0,"2020/07",56,"07","2020","Macomb County","Michigan",542131,941,9689
"3104","Macomb County, MI","26099",0,0,"2020/08",40,"08","2020","Macomb County","Michigan",542131,973,13023
"3105","Macomb County, MI","26099",0,0,"2020/09",35,"09","2020","Macomb County","Michigan",542131,1029,15063
"3106","Macomb County, MI","26099",0,0,"2020/10",34,"10","2020","Macomb County","Michigan",542131,1103,19975
"3107","Macomb County, MI","26099",0,0,"2020/11",43,"11","2020","Macomb County","Michigan",542131,1283,37952
"3108","Macomb County, MI","26099",0,0,"2020/12",48,"12","2020","Macomb County","Michigan",542131,1606,49744
"3109","Macomb County, MI","26099",30756,13852,"2021/01",62,"01","2021","Macomb County","Michigan",537920,1865,56229
"3110","Macomb County, MI","26099",47176,31642,"2021/02",33,"02","2021","Macomb County","Michigan",537920,1972,59372
"3111","Macomb County, MI","26099",113230,57686,"2021/03",51,"03","2021","Macomb County","Michigan",537920,2030,73016
"3112","Macomb County, MI","26099",223568,145775,"2021/04",49,"04","2021","Macomb County","Michigan",537920,2233,95020
"3113","Macomb County, MI","26099",258057,227261,"2021/05",56,"05","2021","Macomb County","Michigan",537920,2427,100037
"3114","Macomb County, MI","26099",272274,256711,"2021/06",39,"06","2021","Macomb County","Michigan",537920,2497,100655
"3115","Macomb County, MI","26099",280478,267183,"2021/07",45,"07","2021","Macomb County","Michigan",537920,2511,101662
"3116","Macomb County, MI","26099",290313,277974,"2021/08",47,"08","2021","Macomb County","Michigan",537920,2540,105803
"3117","Macomb County, MI","26099",299137,289693,"2021/09",35,"09","2021","Macomb County","Michigan",537920,2603,112792
"3118","Macomb County, MI","26099",326129,308185,"2021/10",54,"10","2021","Macomb County","Michigan",537920,2704,122692
"3119","Macomb County, MI","26099",331973,314518,"2021/11",47,"11","2021","Macomb County","Michigan",537920,2860,140609
"3120","Macomb County, MI","26099",338010,320130,"2021/12",59,"12","2021","Macomb County","Michigan",537920,3220,166010
"3121","Manatee County, FL","12081",0,0,"2018/01",23,"01","2018","Manatee County","Florida",213928,0,0
"3122","Manatee County, FL","12081",0,0,"2018/02",14,"02","2018","Manatee County","Florida",213928,0,0
"3123","Manatee County, FL","12081",0,0,"2018/03",21,"03","2018","Manatee County","Florida",213928,0,0
"3124","Manatee County, FL","12081",0,0,"2018/04",16,"04","2018","Manatee County","Florida",213928,0,0
"3125","Manatee County, FL","12081",0,0,"2018/05",14,"05","2018","Manatee County","Florida",213928,0,0
"3126","Manatee County, FL","12081",0,0,"2018/06",17,"06","2018","Manatee County","Florida",213928,0,0
"3127","Manatee County, FL","12081",0,0,"2018/07",20,"07","2018","Manatee County","Florida",213928,0,0
"3128","Manatee County, FL","12081",0,0,"2018/08",14,"08","2018","Manatee County","Florida",213928,0,0
"3129","Manatee County, FL","12081",0,0,"2018/09",15,"09","2018","Manatee County","Florida",213928,0,0
"3130","Manatee County, FL","12081",0,0,"2018/10",10,"10","2018","Manatee County","Florida",213928,0,0
"3131","Manatee County, FL","12081",0,0,"2018/11",20,"11","2018","Manatee County","Florida",213928,0,0
"3132","Manatee County, FL","12081",0,0,"2018/12",24,"12","2018","Manatee County","Florida",213928,0,0
"3133","Manatee County, FL","12081",0,0,"2019/01",17,"01","2019","Manatee County","Florida",217603,0,0
