"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Month"	"Month Code"	Deaths
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Jan., 2018"	"2018/01"	27
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Feb., 2018"	"2018/02"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Mar., 2018"	"2018/03"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Apr., 2018"	"2018/04"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"May, 2018"	"2018/05"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Jun., 2018"	"2018/06"	27
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Jul., 2018"	"2018/07"	35
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Aug., 2018"	"2018/08"	29
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Sep., 2018"	"2018/09"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Oct., 2018"	"2018/10"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Nov., 2018"	"2018/11"	30
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Dec., 2018"	"2018/12"	26
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Jan., 2019"	"2019/01"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Feb., 2019"	"2019/02"	27
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Mar., 2019"	"2019/03"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Apr., 2019"	"2019/04"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"May, 2019"	"2019/05"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Jun., 2019"	"2019/06"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Jul., 2019"	"2019/07"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Aug., 2019"	"2019/08"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Sep., 2019"	"2019/09"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Oct., 2019"	"2019/10"	30
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Nov., 2019"	"2019/11"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Fairfield County, CT"	"09001"	"Dec., 2019"	"2019/12"	35
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Jan., 2018"	"2018/01"	36
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Feb., 2018"	"2018/02"	30
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Mar., 2018"	"2018/03"	31
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Apr., 2018"	"2018/04"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"May, 2018"	"2018/05"	31
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Jun., 2018"	"2018/06"	29
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Jul., 2018"	"2018/07"	38
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Aug., 2018"	"2018/08"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Sep., 2018"	"2018/09"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Oct., 2018"	"2018/10"	33
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Nov., 2018"	"2018/11"	38
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Dec., 2018"	"2018/12"	37
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Jan., 2019"	"2019/01"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Feb., 2019"	"2019/02"	39
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Mar., 2019"	"2019/03"	31
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Apr., 2019"	"2019/04"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"May, 2019"	"2019/05"	30
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Jun., 2019"	"2019/06"	30
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Jul., 2019"	"2019/07"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Aug., 2019"	"2019/08"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Sep., 2019"	"2019/09"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Oct., 2019"	"2019/10"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Nov., 2019"	"2019/11"	26
	"Census Region 1: Northeast"	"CENS-R1"	"Hartford County, CT"	"09003"	"Dec., 2019"	"2019/12"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Litchfield County, CT"	"09005"	"Mar., 2018"	"2018/03"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Litchfield County, CT"	"09005"	"Oct., 2018"	"2018/10"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Litchfield County, CT"	"09005"	"Dec., 2019"	"2019/12"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, CT"	"09007"	"Aug., 2018"	"2018/08"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, CT"	"09007"	"Nov., 2019"	"2019/11"	10
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Jan., 2018"	"2018/01"	29
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Feb., 2018"	"2018/02"	27
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Mar., 2018"	"2018/03"	43
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Apr., 2018"	"2018/04"	24
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"May, 2018"	"2018/05"	34
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Jun., 2018"	"2018/06"	29
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Jul., 2018"	"2018/07"	36
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Aug., 2018"	"2018/08"	28
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Sep., 2018"	"2018/09"	35
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Oct., 2018"	"2018/10"	31
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Nov., 2018"	"2018/11"	26
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Dec., 2018"	"2018/12"	30
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Jan., 2019"	"2019/01"	39
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Feb., 2019"	"2019/02"	27
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Mar., 2019"	"2019/03"	42
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Apr., 2019"	"2019/04"	38
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"May, 2019"	"2019/05"	24
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Jun., 2019"	"2019/06"	19
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Jul., 2019"	"2019/07"	34
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Aug., 2019"	"2019/08"	27
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Sep., 2019"	"2019/09"	28
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Oct., 2019"	"2019/10"	22
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Nov., 2019"	"2019/11"	26
	"Census Region 1: Northeast"	"CENS-R1"	"New Haven County, CT"	"09009"	"Dec., 2019"	"2019/12"	27
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Jan., 2018"	"2018/01"	10
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Feb., 2018"	"2018/02"	13
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Apr., 2018"	"2018/04"	12
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Jul., 2018"	"2018/07"	17
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Oct., 2018"	"2018/10"	12
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Nov., 2018"	"2018/11"	11
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Jan., 2019"	"2019/01"	13
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Feb., 2019"	"2019/02"	12
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"May, 2019"	"2019/05"	10
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Jun., 2019"	"2019/06"	14
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Oct., 2019"	"2019/10"	11
	"Census Region 1: Northeast"	"CENS-R1"	"New London County, CT"	"09011"	"Nov., 2019"	"2019/11"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, ME"	"23005"	"Jan., 2018"	"2018/01"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, ME"	"23005"	"Mar., 2018"	"2018/03"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, ME"	"23005"	"Apr., 2018"	"2018/04"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, ME"	"23005"	"Nov., 2018"	"2018/11"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, ME"	"23005"	"Dec., 2018"	"2018/12"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Cumberland County, ME"	"23005"	"Aug., 2019"	"2019/08"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Kennebec County, ME"	"23011"	"May, 2018"	"2018/05"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Kennebec County, ME"	"23011"	"Sep., 2018"	"2018/09"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Kennebec County, ME"	"23011"	"Jan., 2019"	"2019/01"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Kennebec County, ME"	"23011"	"Mar., 2019"	"2019/03"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Penobscot County, ME"	"23019"	"Nov., 2018"	"2018/11"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Penobscot County, ME"	"23019"	"May, 2019"	"2019/05"	10
	"Census Region 1: Northeast"	"CENS-R1"	"York County, ME"	"23031"	"Nov., 2018"	"2018/11"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Barnstable County, MA"	"25001"	"Jun., 2018"	"2018/06"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Barnstable County, MA"	"25001"	"Jan., 2019"	"2019/01"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Barnstable County, MA"	"25001"	"Feb., 2019"	"2019/02"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Barnstable County, MA"	"25001"	"Jul., 2019"	"2019/07"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Barnstable County, MA"	"25001"	"Nov., 2019"	"2019/11"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Berkshire County, MA"	"25003"	"Jan., 2018"	"2018/01"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Berkshire County, MA"	"25003"	"Jan., 2019"	"2019/01"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Berkshire County, MA"	"25003"	"Apr., 2019"	"2019/04"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Jan., 2018"	"2018/01"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Feb., 2018"	"2018/02"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Mar., 2018"	"2018/03"	30
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Apr., 2018"	"2018/04"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"May, 2018"	"2018/05"	33
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Jun., 2018"	"2018/06"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Jul., 2018"	"2018/07"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Aug., 2018"	"2018/08"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Sep., 2018"	"2018/09"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Oct., 2018"	"2018/10"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Nov., 2018"	"2018/11"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Dec., 2018"	"2018/12"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Jan., 2019"	"2019/01"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Feb., 2019"	"2019/02"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Mar., 2019"	"2019/03"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Apr., 2019"	"2019/04"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"May, 2019"	"2019/05"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Jun., 2019"	"2019/06"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Jul., 2019"	"2019/07"	27
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Aug., 2019"	"2019/08"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Sep., 2019"	"2019/09"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Oct., 2019"	"2019/10"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Nov., 2019"	"2019/11"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Bristol County, MA"	"25005"	"Dec., 2019"	"2019/12"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Jan., 2018"	"2018/01"	26
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Feb., 2018"	"2018/02"	28
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Mar., 2018"	"2018/03"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Apr., 2018"	"2018/04"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"May, 2018"	"2018/05"	29
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Jun., 2018"	"2018/06"	28
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Jul., 2018"	"2018/07"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Aug., 2018"	"2018/08"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Sep., 2018"	"2018/09"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Oct., 2018"	"2018/10"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Nov., 2018"	"2018/11"	29
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Dec., 2018"	"2018/12"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Jan., 2019"	"2019/01"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Feb., 2019"	"2019/02"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Mar., 2019"	"2019/03"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Apr., 2019"	"2019/04"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"May, 2019"	"2019/05"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Jun., 2019"	"2019/06"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Jul., 2019"	"2019/07"	22
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Aug., 2019"	"2019/08"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Sep., 2019"	"2019/09"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Oct., 2019"	"2019/10"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Nov., 2019"	"2019/11"	33
	"Census Region 1: Northeast"	"CENS-R1"	"Essex County, MA"	"25009"	"Dec., 2019"	"2019/12"	27
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Jan., 2018"	"2018/01"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Feb., 2018"	"2018/02"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Mar., 2018"	"2018/03"	28
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Apr., 2018"	"2018/04"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"May, 2018"	"2018/05"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Jun., 2018"	"2018/06"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Jul., 2018"	"2018/07"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Aug., 2018"	"2018/08"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Sep., 2018"	"2018/09"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Oct., 2018"	"2018/10"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Nov., 2018"	"2018/11"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Dec., 2018"	"2018/12"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Jan., 2019"	"2019/01"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Feb., 2019"	"2019/02"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Mar., 2019"	"2019/03"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Apr., 2019"	"2019/04"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"May, 2019"	"2019/05"	31
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Jun., 2019"	"2019/06"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Jul., 2019"	"2019/07"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Aug., 2019"	"2019/08"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Sep., 2019"	"2019/09"	11
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Oct., 2019"	"2019/10"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Nov., 2019"	"2019/11"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Hampden County, MA"	"25013"	"Dec., 2019"	"2019/12"	30
	"Census Region 1: Northeast"	"CENS-R1"	"Hampshire County, MA"	"25015"	"Jun., 2018"	"2018/06"	10
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Jan., 2018"	"2018/01"	46
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Feb., 2018"	"2018/02"	31
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Mar., 2018"	"2018/03"	39
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Apr., 2018"	"2018/04"	35
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"May, 2018"	"2018/05"	23
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Jun., 2018"	"2018/06"	40
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Jul., 2018"	"2018/07"	34
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Aug., 2018"	"2018/08"	40
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Sep., 2018"	"2018/09"	28
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Oct., 2018"	"2018/10"	26
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Nov., 2018"	"2018/11"	34
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Dec., 2018"	"2018/12"	39
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Jan., 2019"	"2019/01"	39
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Feb., 2019"	"2019/02"	33
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Mar., 2019"	"2019/03"	27
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Apr., 2019"	"2019/04"	45
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"May, 2019"	"2019/05"	27
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Jun., 2019"	"2019/06"	33
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Jul., 2019"	"2019/07"	29
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Aug., 2019"	"2019/08"	28
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Sep., 2019"	"2019/09"	45
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Oct., 2019"	"2019/10"	32
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Nov., 2019"	"2019/11"	31
	"Census Region 1: Northeast"	"CENS-R1"	"Middlesex County, MA"	"25017"	"Dec., 2019"	"2019/12"	37
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Jan., 2018"	"2018/01"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Feb., 2018"	"2018/02"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Mar., 2018"	"2018/03"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Apr., 2018"	"2018/04"	14
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"May, 2018"	"2018/05"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Jul., 2018"	"2018/07"	29
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Aug., 2018"	"2018/08"	17
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Sep., 2018"	"2018/09"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Oct., 2018"	"2018/10"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Nov., 2018"	"2018/11"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Dec., 2018"	"2018/12"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Jan., 2019"	"2019/01"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Feb., 2019"	"2019/02"	16
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Mar., 2019"	"2019/03"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Apr., 2019"	"2019/04"	19
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"May, 2019"	"2019/05"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Jun., 2019"	"2019/06"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Jul., 2019"	"2019/07"	25
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Aug., 2019"	"2019/08"	21
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Sep., 2019"	"2019/09"	12
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Oct., 2019"	"2019/10"	13
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Nov., 2019"	"2019/11"	18
	"Census Region 1: Northeast"	"CENS-R1"	"Norfolk County, MA"	"25021"	"Dec., 2019"	"2019/12"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Plymouth County, MA"	"25023"	"Jan., 2018"	"2018/01"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Plymouth County, MA"	"25023"	"Feb., 2018"	"2018/02"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Plymouth County, MA"	"25023"	"Mar., 2018"	"2018/03"	24
	"Census Region 1: Northeast"	"CENS-R1"	"Plymouth County, MA"	"25023"	"Apr., 2018"	"2018/04"	20
	"Census Region 1: Northeast"	"CENS-R1"	"Plymouth County, MA"	"25023"	"Jun., 2018"	"2018/06"	15
	"Census Region 1: Northeast"	"CENS-R1"	"Plymouth County, MA"	"25023"	"Jul., 2018"	"2018/07"	22
